#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
31    	32    	2  	-3 	5  	2.294000e+03	4.200000e+01	1.149918733869e-01	-6.992908483728e-01	8.380814727100e-01	1.149848281607e-01	-6.991496884297e-01	8.380814727100e-01	9.439701625010e+01	-7.469996764141e+01	8.380814727100e-01
32    	32    	1  	-3 	-5 	3.718600e+04	7.930000e+02	1.149977237466e-01	-3.258775173222e-03	-1.411946759968e-01	1.150075541833e-01	-3.183113631583e-03	-1.411946759968e-01	1.226344451599e+02	3.074887298152e+00	-1.411946759968e-01
33    	32    	-1 	-2 	-5 	3.573100e+04	6.950000e+02	1.149985955909e-01	-1.379617152300e-01	-6.964352964912e-01	1.150075492570e-01	-1.379816478748e-01	-6.965017275394e-01	1.215453343501e+02	-1.323076873674e+01	-6.965017275394e-01
34    	32    	3  	-1 	-5 	1.078400e+04	1.320000e+02	1.149936610436e-01	7.706998970706e-01	8.623365166149e-01	1.150149248986e-01	7.709295002264e-01	8.623365166149e-01	8.820399505054e+01	8.795534552927e+01	8.623365166149e-01
35    	102   	0  	-2 	8  	1.289800e+04	2.600000e+02	1.204615217814e-01	-1.335540018248e+00	8.331663851351e-01	1.204680407174e-01	-1.335501129083e+00	8.361927681961e-01	3.128099588352e+01	-1.204634692277e+02	8.361927681961e-01
36    	102   	2  	-2 	-8 	1.594270e+05	2.149000e+03	1.204647354248e-01	5.952171439659e-01	7.245970360844e-02	1.204647840937e-01	5.952027388625e-01	7.249999045851e-02	1.064197704588e+02	7.472142305843e+01	7.249999045851e-02
37    	184   	1  	-1 	-10	2.262742e+06	1.444800e+04	1.240140833945e-01	8.018526499058e-01	-3.357377381857e-01	1.240191636507e-01	8.018447631388e-01	-3.360350661312e-01	9.214035151238e+01	9.749741610290e+01	-3.360350661312e-01
38    	184   	-1 	0  	-10	1.824428e+06	1.446500e+04	1.240138564539e-01	6.361425287926e-01	-9.952690088974e-01	1.240116519660e-01	6.361691593050e-01	-9.948336184010e-01	1.064941621447e+02	8.121125854089e+01	-9.948336184010e-01
39    	137   	1  	-2 	-9 	4.294980e+05	7.198000e+03	1.245059056984e-01	4.865001881106e-01	-2.756148261345e-01	1.245015190814e-01	4.864970262789e-01	-2.755008001348e-01	1.173596980099e+02	6.491106170219e+01	-2.755008001348e-01
40    	137   	1  	1  	-9 	1.796124e+06	1.441700e+04	1.245017466200e-01	1.430522352231e+00	-6.446195969468e-01	1.244966901226e-01	1.430476164162e+00	-6.446421457047e-01	1.940825308981e+01	1.334148581018e+02	-6.446421457047e-01
41    	137   	-1 	-1 	-9 	3.642710e+05	6.354000e+03	1.245061309332e-01	3.506135674677e-01	-8.276816926605e-01	1.245054131376e-01	3.506432346775e-01	-8.277225983282e-01	1.246888944022e+02	4.862092163551e+01	-8.277225983282e-01
42    	137   	2  	-1 	-9 	7.395700e+05	1.122500e+04	1.245032192548e-01	9.122571370785e-01	1.063996564280e-01	1.244987585553e-01	9.122678531695e-01	1.064485835596e-01	8.150585520701e+01	1.073488994970e+02	1.064485835596e-01
43    	3     	2  	-4 	0  	5.465310e+05	7.553000e+03	1.291499570179e-01	-3.943781499369e-01	2.729093978141e-01	1.291538010790e-01	-3.943163609373e-01	2.729467933242e-01	1.273875005693e+02	-4.894683308861e+01	2.729467933242e-01
44    	3     	-2 	-2 	0  	9.360230e+05	9.301000e+03	1.291523189693e-01	-6.731709566336e-01	-9.401888516756e-01	1.291580106703e-01	-6.732368609528e-01	-9.401449444847e-01	1.082109672746e+02	-8.164235845576e+01	-9.401449444847e-01
45    	12    	2  	-4 	3  	3.073810e+05	3.464000e+03	1.339416096932e-01	-6.153448665447e-01	4.364963812435e-01	1.339502637429e-01	-6.153611685436e-01	4.350312275845e-01	1.171003453868e+02	-7.828017785796e+01	4.350312275845e-01
46    	12    	2  	-4 	-3 	1.768890e+05	3.055000e+03	1.339448077349e-01	-1.646226666033e-01	1.296650786609e-01	1.339450163659e-01	-1.646204209565e-01	1.296898196742e-01	1.409888609566e+02	-1.969515068541e+01	1.296898196742e-01
47    	12    	-2 	-2 	-3 	2.331710e+05	3.575000e+03	1.339468456019e-01	-4.056367271502e-01	-9.000937903774e-01	1.339403476549e-01	-4.056599832199e-01	-9.000633256538e-01	1.315265387696e+02	-5.237402372397e+01	-9.000633256538e-01
48    	12    	4  	-2 	-3 	2.229080e+05	3.212000e+03	1.339416101226e-01	4.527889620560e-01	9.410913274420e-01	1.339421865464e-01	4.528460847788e-01	9.411235079973e-01	1.285072433567e+02	6.541450487073e+01	9.411235079973e-01
49    	12    	-2 	-2 	3  	4.630560e+05	4.757000e+03	1.339441276476e-01	-9.406822552292e-01	-1.018322167304e+00	1.339514031351e-01	-9.407189035621e-01	-1.018217356562e+00	8.503677168173e+01	-1.110125592527e+02	-1.018217356562e+00
50    	10    	1  	-4 	2  	2.803510e+05	2.266000e+03	1.365005982047e-01	-6.879708939164e-01	7.704278486626e-02	1.365070252392e-01	-6.879755276802e-01	7.712329633421e-02	1.129853442344e+02	-8.819663851840e+01	7.712329633421e-02
51    	10    	3  	-4 	-2 	1.308190e+05	1.851000e+03	1.364999972744e-01	-9.247076263836e-02	4.119454473721e-01	1.365095436856e-01	-9.251955553755e-02	4.118594943858e-01	1.450239056419e+02	-9.819583357520e+00	4.118594943858e-01
52    	10    	4  	-3 	-2 	1.090000e+03	3.600000e+01	1.364985001443e-01	2.041565015367e-01	7.874449646497e-01	1.364959782236e-01	2.037109314189e-01	7.874449646497e-01	1.425812931828e+02	3.269970373258e+01	7.874449646497e-01
53    	10    	-1 	-3 	2  	3.752660e+05	4.205000e+03	1.365019807608e-01	-8.453167093172e-01	-5.698573451410e-01	1.365070852264e-01	-8.453224395147e-01	-5.698249050278e-01	9.730582301278e+01	-1.045663461263e+02	-5.698249050278e-01
54    	106   	1  	-3 	-8 	9.352800e+04	1.194000e+03	1.367049102561e-01	2.011540690436e-01	-2.482159129733e-01	1.367075302653e-01	2.011470316803e-01	-2.522924626528e-01	1.428175388224e+02	3.237892284163e+01	-2.522924626528e-01
55    	106   	2  	1  	-8 	4.505870e+05	6.308000e+03	1.366997493652e-01	1.328137462060e+00	1.005485069089e+00	1.366949414854e-01	1.328156830461e+00	1.005938699291e+00	3.576783047778e+01	1.435775558173e+02	1.005938699291e+00
56    	106   	-1 	-2 	-8 	9.795900e+04	2.146000e+03	1.367055267311e-01	8.685932508232e-02	-7.152162617434e-01	1.367075707556e-01	8.687168900813e-02	-7.195028829631e-01	1.452488181928e+02	1.605023425329e+01	-7.195028829631e-01
57    	106   	3  	-1 	-8 	1.005400e+05	1.335000e+03	1.367001578136e-01	9.093498885839e-01	5.641464348392e-01	1.367080470062e-01	9.092894068234e-01	5.641464348392e-01	8.983748024405e+01	1.174323513775e+02	5.641464348392e-01
58    	191   	0  	-2 	-10	6.342010e+05	8.746000e+03	1.398449753082e-01	3.572362471656e-01	-5.443889897389e-01	1.398476189949e-01	3.572237473761e-01	-5.445426483720e-01	1.397177915187e+02	5.520403368641e+01	-5.445426483720e-01
59    	191   	2  	0  	-10	1.397351e+06	1.443700e+04	1.398400480630e-01	1.183272599367e+00	1.417042536864e-01	1.398296687520e-01	1.183260240132e+00	1.419860560556e-01	5.686168326242e+01	1.402279539689e+02	1.419860560556e-01
60    	302   	0  	0  	-12	1.019783e+06	1.368200e+04	1.419605883381e-01	8.952527028823e-01	-8.018595534146e-01	1.419552176166e-01	8.952609241105e-01	-8.018325164481e-01	9.494145331995e+01	1.205526753482e+02	-8.018325164481e-01
61    	24    	3  	-4 	4  	2.647320e+05	6.100000e+01	1.425255352488e-01	-4.973170699960e-01	7.330473798651e-01	1.439975806081e-01	-4.980954320869e-01	7.336013411935e-01	1.353317952678e+02	-6.929452588493e+01	7.336013411935e-01
62    	24    	1  	-4 	-4 	3.439550e+05	3.604000e+03	1.425321241021e-01	-2.214755718726e-01	-1.518835306182e-01	1.425385923698e-01	-2.214677212799e-01	-1.549271944461e-01	1.484429025938e+02	-2.959550716451e+01	-1.549271944461e-01
63    	24    	-1 	-3 	-4 	3.817940e+05	6.056000e+03	1.425332228804e-01	-3.343171294067e-01	-6.153755448866e-01	1.425396736831e-01	-3.343105539521e-01	-6.152264490036e-01	1.438359514960e+02	-4.595498608241e+01	-6.152264490036e-01
64    	54    	2  	-4 	6  	6.108800e+04	5.040000e+02	1.473931283521e-01	-7.935020867041e-01	6.160054480762e-01	1.474087893493e-01	-7.935741142676e-01	6.160054480762e-01	1.109888910407e+02	-1.077871374942e+02	6.160054480762e-01
65    	54    	2  	-4 	-6 	6.412470e+05	1.034500e+04	1.473989443378e-01	3.893329243548e-02	6.259898773132e-03	1.473984619034e-01	3.905616180810e-02	6.146210283586e-03	1.571301428439e+02	9.631048202108e+00	6.146210283586e-03
66    	54    	-2 	-2 	-6 	6.908350e+05	1.453800e+04	1.474005791219e-01	-1.717192688117e-01	-8.808290391671e-01	1.473980205049e-01	-1.717539638013e-01	-8.849525243196e-01	1.550696193805e+02	-2.311937184076e+01	-8.849525243196e-01
67    	54    	4  	-2 	-6 	6.473300e+04	8.030000e+02	1.473948010142e-01	6.257940375914e-01	7.387970726531e-01	1.474004144403e-01	6.257218726872e-01	7.387970726531e-01	1.275555936085e+02	9.483423142196e+01	7.387970726531e-01
68    	16    	4  	-4 	2  	6.569000e+03	1.000000e+02	1.510297333721e-01	-2.064637356875e-01	8.022432897308e-01	1.508711917705e-01	-2.064129564928e-01	8.029487013862e-01	1.577465862345e+02	-2.919385666585e+01	8.029487013862e-01
69    	16    	0  	-4 	-2 	2.258680e+05	3.617000e+03	1.510364973016e-01	-4.698525626401e-01	-3.372721482057e-01	1.510435362371e-01	-4.698536927445e-01	-3.372358303232e-01	1.440279888308e+02	-6.888198832510e+01	-3.372358303232e-01
70    	195   	1  	-3 	10 	9.638240e+05	1.076300e+04	1.540575397046e-01	-1.123756722676e+00	9.591166625357e-01	1.540656828712e-01	-1.123695565863e+00	9.624409901247e-01	7.225588972466e+01	-1.438219224180e+02	9.624409901247e-01
71    	195   	2  	-3 	-10	6.287410e+05	1.197200e+04	1.540636019109e-01	4.312913192417e-01	-9.231746361287e-02	1.540618517319e-01	4.312757583071e-01	-9.215548918802e-02	1.493265726419e+02	7.171716910029e+01	-9.215548918802e-02
72    	195   	-2 	-1 	-10	5.352480e+05	6.817000e+03	1.540642272221e-01	2.189962360712e-01	-9.767935444510e-01	1.540586935050e-01	2.190157926360e-01	-9.805853903566e-01	1.604903541301e+02	3.898795495201e+01	-9.805853903566e-01
73    	195   	3  	-2 	-10	1.160850e+06	1.384600e+04	1.540609641041e-01	7.473767847486e-01	2.295123116220e-01	1.540605068689e-01	7.474075928516e-01	2.296329481003e-01	1.206956463521e+02	1.143524101794e+02	2.296329481003e-01
74    	34    	0  	-4 	4  	4.131690e+05	3.739000e+03	1.565061527885e-01	-9.127629638744e-01	-1.831324987660e-01	1.565058242210e-01	-9.127542542125e-01	-1.832294136274e-01	1.029867954392e+02	-1.277606612234e+02	-1.832294136274e-01
75    	34    	4  	-4 	-4 	1.628200e+04	3.000000e+02	1.565051035297e-01	1.569137791424e-01	5.073637823273e-01	1.565132984947e-01	1.569875999309e-01	5.073637823273e-01	1.649974841367e+02	2.947901847057e+01	5.073637823273e-01
