# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
69      42      1       -5      0       3.647330e+05  4.156000e+03  1.7097668906639213e-01   -5.5501488059342752e-01  -8.7348579944433499e-02  1.7098621046664689e-01   -5.5498575148432572e-01  -8.6054810785792579e-02  1.5568766216072632e+02   -9.1912754351228017e+01  1.5569904506120437e+02   -9.1913677120728238e+01
70      42      -1      -4      0       4.768570e+05  5.611000e+03  1.7097128594703659e-01   -6.6558991853851901e-01  -5.4048192980379439e-01  1.7097712913191096e-01   -6.6559997993272957e-01  -5.4054110396015909e-01  1.4430175065219862e+02   -1.0835854755412846e+02  1.4430561834539498e+02   -1.0836387763592985e+02
71      42      5       -4      0       1.633500e+04  3.150000e+02  1.7099778278046016e-01   3.5681341524955827e-02   8.4193835060681987e-01   1.7097377757934404e-01   3.5599362269408727e-02   8.4193835060681987e-01   1.8253013569522966e+02   1.0182169594306956e+01   1.8250474292883936e+02   1.0166325521012093e+01 
72      46      0       -4      -8      1.460440e+05  2.669000e+03  1.7675721068395062e-01   -7.3570282098716605e-02  -4.4824129631859122e-01  1.7675588101039938e-01   -7.3664185695026030e-02  -4.5183302196319586e-01  1.8852384385359940e+02   -1.0064462554905859e+01  1.8852170081956254e+02   -1.0081928698199444e+01
73      47      1       -4      -10     4.410550e+05  6.884000e+03  1.7920076403017068e-01   1.3507124969889145e-01   -3.1355756954456832e-01  1.7919438710150415e-01   1.3503588453613707e-01   -3.1757447219175100e-01  1.8983317513780423e+02   2.9347285970034388e+01   1.8982781488479506e+02   2.9339669120000060e+01 
74      47      3       1       -10     1.341559e+06  1.446600e+04  1.7920002460029444e-01   1.2516556278585973e+00   9.8002434646741055e-01   1.7920897825622328e-01   1.2513598804615735e+00   9.8336260208200732e-01   6.0569778198064228e+01   1.8414122135185227e+02   6.0626364032078293e+01   1.8413296689576384e+02 
75      47      -1      -3      -10     4.252410e+05  7.574000e+03  1.7920808501751403e-01   4.8243678941919069e-02   -6.6658512497043199e-01  1.7919310945264982e-01   4.8219583207094283e-02   -6.7039418916133986e-01  1.9144798223452037e+02   1.2907071073867812e+01   1.9143260728735851e+02   1.2901672911059210e+01 
76      47      4       -1      -10     3.136600e+04  4.030000e+02  1.7919904634268297e-01   9.4521788649413330e-01   6.4274677620686238e-01   1.7921071303166231e-01   9.4504672695163339e-01   6.4274677620686238e-01   1.1233661800649422e+02   1.5778660841019925e+02   1.1237044070411177e+02   1.5777786141977313e+02 
77      48      0       -3      12      8.198000e+03  1.540000e+02  1.8088079186397896e-01   -1.3449425354217288e+00  7.0163269446222998e-01   1.8089266619174538e-01   -1.3450225846774979e+00  7.0472342603283600e-01   4.4742780216226294e+01   -1.8391188677360094e+02  4.4730645353169862e+01   -1.8392803923418882e+02
78      48      3       -3      -12     2.638850e+05  3.129000e+03  1.8086038471608967e-01   5.9680630171048343e-01   3.6059463402285871e-02   1.8087070460464422e-01   5.9677394605561629e-01   3.6073534637799894e-02   1.5992102686867190e+02   1.1158586680127546e+02   1.5993378130201560e+02   1.1158705278332143e+02 
79      49      0       -3      -12     1.710060e+05  3.421000e+03  1.8086800080487928e-01   2.5585268697471525e-01   -5.3557065984831298e-01  1.8085994271874370e-01   2.5579226891624796e-01   -5.3562620734052957e-01  1.8709928809328781e+02   5.2324471813604475e+01   1.8709380214220954e+02   5.2311020323674768e+01 
80      49      3       0       -12     4.398510e+05  7.886000e+03  1.8086166999520117e-01   1.1755312543056262e+00   3.6259618059639037e-01   1.8087071670704385e-01   1.1753612278714505e+00   3.6260909643997208e-01   7.4852572574524075e+01   1.8074803735718328e+02   7.4886497429922798e+01   1.8074458196126679e+02 
81      50      2       -2      -14     7.778610e+05  8.949000e+03  1.8176372723931128e-01   7.4543960150245603e-01   -2.2726672974298284e-01  1.8176905604878141e-01   7.4536148018391979e-01   -2.2306209616209036e-01  1.4288967941742834e+02   1.3454338321082949e+02   1.4290359633238643e+02   1.3453629622573638e+02 
82      54      4       -5      6       2.202000e+04  2.800000e+02  1.8521263675390978e-01   -5.0627611127593664e-01  7.9217358882546396e-01   1.8520102500389116e-01   -5.0629244896858383e-01  7.9217358882546396e-01   1.7361359463926624e+02   -9.1747671059668775e+01  1.7360098176826327e+02   -9.1744387375127403e+01
83      54      1       -5      -6      2.796910e+05  5.284000e+03  1.8517306896655880e-01   -1.8818564001885824e-01  -2.4014554082003187e-01  1.8517638976979536e-01   -1.8819635667995016e-01  -2.4008505763045851e-01  1.9472076697869528e+02   -3.3066991566429600e+01  1.9472391898266386e+02   -3.3069731400833447e+01
84      54      -1      -4      -6      3.104100e+05  5.321000e+03  1.8517465856555224e-01   -2.7417336788978880e-01  -5.9171952713146692e-01  1.8517426512006258e-01   -2.7420873753194347e-01  -5.9170750870011435e-01  1.9093722493305526e+02   -4.9537847563292807e+01  1.9093494162811140e+02   -4.9544435692660059e+01
85      53      1       -5      6       7.439860e+05  4.284000e+03  1.8518902397159484e-01   -9.0555333526865267e-01  1.1685075822043006e-01   1.8518918438538484e-01   -9.0552203060852043e-01  1.1874194836797435e-01   1.2314155882796702e+02   -1.5125336086599384e+02  1.2314631334065884e+02   -1.5124971460733244e+02
86      53      4       -5      -6      2.773840e+05  4.128000e+03  1.8518006158267611e-01   1.1497954061686720e-01   2.9797460521927122e-01   1.8518360907147230e-01   1.1501743616750847e-01   2.9667506531408327e-01   1.9670543811005805e+02   2.6317442255588183e+01   1.9670848120631894e+02   2.6325294992997353e+01 
87      53      5       -4      -6      2.512900e+04  4.310000e+02  1.8518252202135260e-01   3.3931865406430023e-01   5.7117214475770262e-01   1.8519632615955345e-01   3.3931443515549903e-01   5.7117214475770262e-01   1.8666692571849870e+02   6.9210426307332469e+01   1.8668134988825233e+02   6.9214674085370945e+01 
88      53      -1      -4      6       7.802740e+05  8.534000e+03  1.8517744894760291e-01   -1.0561973841877996e+00  -4.9539141215844285e-01  1.8518674861118078e-01   -1.0561980731270830e+00  -4.9516580131958460e-01  9.8654667991546148e+01   -1.6778482132656094e+02  9.8659514826905792e+01   -1.6779368589865592e+02
89      59      0       -4      10      1.319481e+06  1.451800e+04  1.9054771800084072e-01   -1.2308873239280238e+00  7.8762907440759644e-02   1.9054649898643353e-01   -1.2308891084946683e+00  7.8778833220815594e-02   6.9333797339867814e+01   -1.8763006110899087e+02  6.9333008772669956e+01   -1.8762893060375939e+02
