#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
66    	54    	-2 	-2 	-6 	6.608300e+05	1.006800e+04	1.474016651151e-01	-1.717541433591e-01	-8.809559099782e-01	1.474043455012e-01	-1.718028318767e-01	-8.850820278005e-01	1.550429408974e+02	-2.302512776116e+01	-8.850820278005e-01
67    	54    	4  	-2 	-6 	6.983900e+04	1.021000e+03	1.473985721445e-01	6.258027268229e-01	7.386908990147e-01	1.474027593974e-01	6.257979951177e-01	7.386908990147e-01	1.276631828126e+02	9.495478522908e+01	7.386908990147e-01
68    	16    	4  	-4 	2  	7.050000e+03	1.120000e+02	1.510371620935e-01	-2.064222346295e-01	8.021587607761e-01	1.508450706609e-01	-2.068543199319e-01	8.027714827475e-01	1.578199008324e+02	-2.915241655769e+01	8.027714827475e-01
69    	16    	0  	-4 	-2 	2.309740e+05	3.116000e+03	1.510364223771e-01	-4.698685653831e-01	-3.373505679160e-01	1.510459058244e-01	-4.698402596244e-01	-3.373203045805e-01	1.440610956642e+02	-6.878337855215e+01	-3.373203045805e-01
70    	195   	1  	-3 	10 	1.016030e+06	1.253200e+04	1.540592765455e-01	-1.123688999574e+00	9.590660438307e-01	1.540569332713e-01	-1.123736496015e+00	9.624223966866e-01	7.236092984146e+01	-1.437127394955e+02	9.624223966866e-01
71    	195   	2  	-3 	-10	6.254360e+05	7.171000e+03	1.540628330271e-01	4.312858778661e-01	-9.242549175145e-02	1.540678673665e-01	4.312947737122e-01	-9.225648724448e-02	1.493880120579e+02	7.183547364035e+01	-9.225648724448e-02
72    	195   	-2 	-1 	-10	5.126770e+05	9.388000e+03	1.540656519171e-01	2.189546504477e-01	-9.769363851310e-01	1.540592660898e-01	2.190012062806e-01	-9.807370211394e-01	1.604493321718e+02	3.909469797125e+01	-9.807370211394e-01
73    	195   	3  	-2 	-10	1.285531e+06	1.153600e+04	1.540613327348e-01	7.473810244372e-01	2.293971780377e-01	1.540636483616e-01	7.474117388908e-01	2.295276095724e-01	1.207813496939e+02	1.144704180967e+02	2.295276095724e-01
74    	34    	0  	-4 	4  	4.226160e+05	5.043000e+03	1.565067527073e-01	-9.127631279786e-01	-1.831628813918e-01	1.565094752071e-01	-9.127266197857e-01	-1.832751299793e-01	1.030352603545e+02	-1.276690108393e+02	-1.832751299793e-01
75    	34    	4  	-4 	-4 	1.815900e+04	3.830000e+02	1.565100324223e-01	1.569281750495e-01	5.072790242393e-01	1.565047545771e-01	1.568643315033e-01	5.072790242393e-01	1.650969379336e+02	2.956484977448e+01	5.072790242393e-01
76    	115   	1  	-4 	8  	2.665540e+05	2.986000e+03	1.644596963861e-01	-1.044932432791e+00	4.176328671995e-01	1.644579753692e-01	-1.044962948949e+00	4.189675116796e-01	8.928033675940e+01	-1.473611546426e+02	4.189675116796e-01
77    	115   	3  	-4 	-8 	1.452470e+05	2.264000e+03	1.644637002313e-01	2.634732954671e-01	1.337581814374e-01	1.644658479919e-01	2.634786567952e-01	1.337581814374e-01	1.696025153590e+02	4.908849674130e+01	1.337581814374e-01
78    	115   	4  	-3 	-8 	1.921740e+05	2.349000e+03	1.644630106566e-01	5.301920127121e-01	4.423601744511e-01	1.644623815199e-01	5.301868876744e-01	4.423601744511e-01	1.516202239200e+02	9.181072818904e+01	4.423601744511e-01
79    	115   	-1 	-3 	8  	4.816400e+05	8.821000e+03	1.644591673708e-01	-1.283490338062e+00	-5.463144247359e-01	1.644638234906e-01	-1.283511058388e+00	-5.423600023467e-01	5.110804215952e+01	-1.638782240620e+02	-5.423600023467e-01
80    	155   	2  	-4 	9  	7.928000e+03	1.220000e+02	1.674480981778e-01	-9.168085433252e-01	8.003655638428e-01	1.674268631184e-01	-9.168514996030e-01	8.003655638428e-01	1.098131368888e+02	-1.374312454200e+02	8.003655638428e-01
81    	155   	2  	-4 	-9 	8.892900e+04	1.195000e+03	1.674516973276e-01	2.012616244432e-01	-1.001347077334e-01	1.674453107501e-01	2.012744320053e-01	-1.042389663723e-01	1.752494201608e+02	3.919124852100e+01	-1.042389663723e-01
82    	155   	-2 	-2 	-9 	7.297600e+04	1.383000e+03	1.674542771619e-01	1.500451692398e-02	-8.743109808495e-01	1.674543677928e-01	1.503926525905e-02	-8.743109808495e-01	1.788525233600e+02	6.367165904775e+00	-8.743109808495e-01
83    	155   	4  	-2 	-9 	2.303250e+05	2.945000e+03	1.674496386146e-01	7.501706044008e-01	5.329913626971e-01	1.674578265169e-01	7.501435031791e-01	5.330101553447e-01	1.310657402497e+02	1.246709086052e+02	5.330101553447e-01
84    	29    	2  	-5 	4  	9.142480e+05	9.314000e+03	1.693438178443e-01	-6.948784911500e-01	3.080489956595e-01	1.693462935160e-01	-6.948649514526e-01	3.082041475129e-01	1.396501702932e+02	-1.114325289624e+02	3.082041475129e-01
85    	29    	3  	-5 	-4 	4.081750e+05	8.631000e+03	1.693462487483e-01	-9.384155241682e-02	1.995024475239e-01	1.693441728388e-01	-9.378391984529e-02	1.995348804813e-01	1.802623779153e+02	-1.312382052176e+01	1.995348804813e-01
86    	29    	-3 	-2 	-4 	4.835970e+05	7.367000e+03	1.693486030940e-01	-3.768328292025e-01	-1.034914985460e+00	1.693532992079e-01	-3.768366508226e-01	-1.034831968121e+00	1.684843600527e+02	-6.243087716483e+01	-1.034831968121e+00
87    	29    	5  	-3 	-4 	6.296500e+04	1.151000e+03	1.693468476801e-01	3.928301406140e-01	8.209392145510e-01	1.693419687993e-01	3.928156716836e-01	8.209392145510e-01	1.672506844389e+02	7.243587986956e+01	8.209392145510e-01
88    	29    	-2 	-3 	4  	1.045499e+06	1.082100e+04	1.693437563904e-01	-9.669317974200e-01	-8.658184760751e-01	1.693467931457e-01	-9.669533949511e-01	-8.655119121627e-01	1.036514171333e+02	-1.443713945216e+02	-8.655119121627e-01
89    	491   	0  	-1 	-14	5.683120e+05	5.258000e+03	1.698284449989e-01	6.868812741942e-01	-6.900996507089e-01	1.698284207988e-01	6.869154754924e-01	-6.868993747098e-01	1.403262072613e+02	1.178504030300e+02	-6.868993747098e-01
90    	491   	1  	0  	-14	6.781980e+05	7.467000e+03	1.698256944455e-01	1.058717201707e+00	-5.871894856725e-01	1.698257445114e-01	1.058698033568e+00	-5.869602722081e-01	8.922484949491e+01	1.605519609570e+02	-5.869602722081e-01
91    	13    	4  	-5 	0  	2.193100e+04	3.360000e+02	1.709430603725e-01	-2.016450031304e-01	5.407438938611e-01	1.709378506869e-01	-2.017749460829e-01	5.407438938611e-01	1.791918219534e+02	-3.265286610034e+01	5.407438938611e-01
