# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
39      15      -1      -1      4       3.028400e+04  3.140000e+02  1.3616409109120503e-01   1.5955138628787857e-01   1.8173325531298330e+00   1.3649257941520623e-01   1.7672710040283088e-01   1.8212826544021781e+00   1.1931437651990299e+02   2.1552164830036048e+01   1.1924958247412698e+02   2.3645801840787048e+01 
40      15      1       -2      4       2.762000e+03  2.800000e+01  1.3641034611798164e-01   -3.0420058887108522e-02  1.2106430266986210e+00   1.3628838791898271e-01   -3.1792073722360800e-02  1.2160142427167064e+00   1.2127619586496171e+02   -1.2761783822395762e+00  1.2116035485658489e+02   -1.4387527663617334e+00
41      15      1       -2      -4      1.523200e+04  4.600000e+01  1.3592573118021131e-01   -1.3023667202820923e+00  -1.7101400634072110e+00  1.3603478879555742e-01   -1.3044806215888751e+00  -1.7257416935904797e+00  3.2925125081367831e+01   -1.1402680770342592e+02  3.2700626428155786e+01   -1.1418932254094170e+02
42      15      1       1       -4      2.656000e+04  2.880000e+02  1.3616409109120503e-01   -1.5955138628787857e-01  -1.3242601004599601e+00  1.3589220480430264e-01   -1.7566925076151294e-01  -1.3214705964408653e+00  1.1993596274536139e+02   -1.6779394748197276e+01  1.1937807191114138e+02   -1.8656425061226326e+01
43      15      -1      2       -4      3.671000e+03  2.300000e+01  1.3641034611798164e-01   3.0420058887108525e-02   -1.9309496268911723e+00  1.3617983345671175e-01   3.1289637657816269e-02   -1.9272340866829631e+00  1.2137045942335298e+02   6.0762592258550425e+00   1.2116121239150060e+02   6.1741997742386436e+00 
44      16      -1      3       2       4.800000e+01  8.000000e+00  1.4001518984003941e-01   1.3257202670214223e+00   -1.8633641376741490e+00  1.4028991759266801e-01   1.3259799886362980e+00   -1.8546374914141774e+00  3.0269025499056532e+01   1.2246836966824959e+02   3.0299753609323961e+01   1.2271560116297934e+02 
45      16      1       -3      2       1.320000e+02  8.000000e+00  1.4035002180371414e-01   -5.4172032238095080e-01  1.3393066648213681e+00   1.4026011090285379e-01   -5.4973627585838758e-01  1.3472399796031604e+00   1.0722172486580392e+02   -6.1768310484070454e+01  1.0663533924724321e+02   -6.2580059332490798e+01
46      16      1       -3      -2      3.000000e+01  6.000000e+00  1.4001518984003941e-01   -1.3257202670214223e+00  1.2782285159156443e+00   1.4008306375539462e-01   -1.3265773483505310e+00  1.2869551621756159e+00   3.0962175624655931e+01   -1.1821755639147936e+02  3.0871052025226042e+01   -1.1830274557720639e+02
47      16      -1      3       -2      8.300000e+01  8.000000e+00  1.4035002180371414e-01   5.4172032238095080e-01   -1.8022859887684251e+00  1.4008664531116918e-01   5.2854081944032094e-01   -1.8110126350283966e+00  1.0697729546772912e+02   6.6507279854059107e+01   1.0761176641363760e+02   6.4979757736928235e+01 
48      17      -1      1       5       6.487000e+03  3.500000e+01  1.4164701446616987e-01   8.9456691026759283e-01   1.5963885576449555e+00   1.4217912868354776e-01   8.9722248470617472e-01   1.5967127632482627e+00   7.8589817345935842e+01   1.0012345265025701e+02   7.8625756339614497e+01   1.0070523707606129e+02 
49      17      -1      0       5       3.403000e+03  1.900000e+01  1.4174790930154701e-01   5.4918686612150280e-01   1.6942072211894128e+00   1.4221353986124555e-01   5.5258893453901547e-01   1.6903631886464514e+00   1.0725620516843507e+02   6.7910382254926105e+01   1.0738774649288354e+02   6.8494339922183244e+01 
50      17      0       -1      5       4.330000e+02  1.400000e+01  1.4190500528663613e-01   3.0678798012631214e-01   1.4267771157525271e+00   1.4207463409192028e-01   3.0943144438619630e-01   1.4180504694925555e+00   1.2017684481258611e+02   4.0367889835543998e+01   1.2022279704761776e+02   4.0731127068610810e+01 
51      17      1       -1      -5      6.692000e+03  3.400000e+01  1.4164701446616987e-01   -8.9456691026759283e-01  -1.5452040959448377e+00  1.4170921724958285e-01   -8.9837957888153275e-01  -1.5444138467467592e+00  7.9589769579094821e+01   -9.5706286792735625e+01  7.9251790453765636e+01   -9.6050068624946178e+01
52      17      0       1       -5      3.030000e+03  2.800000e+01  1.4190500528663613e-01   -3.0678798012631214e-01  -1.7148155378372660e+00  1.4177431359860623e-01   -3.0897907644030598e-01  -1.7242334036029781e+00  1.2070336037893455e+02   -3.5611104824808798e+01  1.2050548394487133e+02   -3.5838816047955149e+01
53      17      1       0       -5      4.629000e+03  2.100000e+01  1.4174790930154701e-01   -5.4918686612150280e-01  -1.4473854324003803e+00  1.4168461330928545e-01   -5.5569701064891452e-01  -1.4509277457126479e+00  1.0812273273795397e+02   -6.3262915008065818e+01  1.0764601782006613e+02   -6.3931071254368014e+01
54      18      0       -2      4       2.400000e+01  6.000000e+00  1.4486373465916699e-01   -6.5622544638852892e-02  1.5501192830671349e+00   1.4486373465916694e-01   -7.0981011640589869e-02  1.5413926368071631e+00   1.2855767104861530e+02   -5.9991508638324564e+00  1.2851572193912236e+02   -6.6857959770134459e+00
55      18      0       2       -4      2.400000e+01  6.000000e+00  1.4486373465916699e-01   6.5622544638852892e-02   -1.5914733705226582e+00  1.4431831926791874e-01   7.5573983356364421e-02   -1.5827467242626867e+00  1.2884615888827472e+02   1.0849598036581099e+01   1.2826458126656448e+02   1.2086247335450222e+01 
56      19      0       3       0       5.358000e+03  2.500000e+01  1.4696852564157520e-01   8.4043970669588952e-01   -1.2888014567296626e+00  1.4685756584132359e-01   8.3603668103338658e-01   -1.2831726233077774e+00  8.7381746176797776e+01   9.9391252221074311e+01   8.7744544604061758e+01   9.8934569320839913e+01 
57      19      0       -3      0       5.690000e+03  3.100000e+01  1.4696852564157520e-01   -8.4043970669588952e-01  1.8527911968601307e+00   1.4708378875809713e-01   -8.3194450687770816e-01  1.8547113657735728e+00   8.7553758811082318e+01   -9.4789847997440773e+01  8.8442777219772623e+01   -9.4121873994603348e+01
-999    20      0       -3      1       nan           nan           1.4943283014399245e-01   -6.7707217075189108e-01  1.7634704207934051e+00   nan                      nan                      nan                      1.0389614059383483e+02   -8.0695993570753188e+01  nan                      nan                    
-999    20      0       3       -1      nan           nan           1.4943283014399245e-01   6.7707217075189108e-01   -1.3781222327963880e+00  nan                      nan                      nan                      1.0377836566713003e+02   8.5407431995068123e+01   nan                      nan                    
60      21      1       -3      3       3.000000e+01  6.000000e+00  1.5254136421759582e-01   -3.7966166975162158e-01  1.3304809840319103e+00   1.5226017228255220e-01   -3.7536652354554284e-01  1.3566609228118252e+00   1.2632411609200585e+02   -4.7741965657747635e+01  1.2629163798122293e+02   -4.7108793299542313e+01
61      21      1       2       -3      3.000000e+01  6.000000e+00  1.5231967991306275e-01   2.0314132859434350e-01   -1.2446666081732367e+00  1.5203848797801914e-01   1.9291255469945889e-01   -1.2359399619132649e+00  1.3308874941510629e+02   2.9714858108867588e+01   1.3311879702630330e+02   2.8310339286425016e+01 
62      21      -1      3       -3      3.000000e+01  6.000000e+00  1.5254136421759582e-01   3.7966166975162158e-01   -1.8111116695578828e+00  1.5237652756601849e-01   3.8245692363176775e-01   -1.8023850232979113e+00  1.2618055476387227e+02   5.2599489910002774e+01   1.2590358712789478e+02   5.2894367179013791e+01 
-999    21      -1      -2      3       nan           nan           1.5231967991306275e-01   -2.0314132859434350e-01  1.8969260454165564e+00   nan                      nan                      nan                      1.3274403263449076e+02   -2.4830151501424261e+01  nan                      nan                    
64      22      0       -3      2       3.600000e+01  6.000000e+00  1.5646127319299946e-01   -5.2024509081534742e-01  1.6942673861091953e+00   1.5651945083473254e-01   -5.2045286810725744e-01  1.7379006174090537e+00   1.2107502422942807e+02   -6.6639328991629100e+01  1.2109458420811198e+02   -6.6691039107757547e+01
65      22      0       3       -2      6.960000e+02  1.300000e+01  1.5646127319299946e-01   5.2024509081534742e-01   -1.4473252674805981e+00  1.5619884689095745e-01   5.2375491498333249e-01   -1.4372194098864357e+00  1.2102233177322492e+02   7.1462580514643207e+01   1.2057549498742841e+02   7.1765029214530287e+01 
66      23      0       0       6       5.634000e+03  2.900000e+01  1.5969689680766705e-01   6.3940148521167317e-01   1.2648573284490663e+00   1.6006177718740811e-01   6.3907124635213031e-01   1.2832492698212536e+00   1.1396113644373898e+02   8.6958990698601866e+01   1.1424698117385051e+02   8.7119073248101472e+01 
67      23      0       0       -6      9.768000e+03  3.700000e+01  1.5969689680766705e-01   -6.3940148521167317e-01  -1.8767353251407271e+00  1.5972874620766372e-01   -6.3769109901341103e-01  -1.8582742872295834e+00  1.1469593309426091e+02   -8.2301946384167380e+01  1.1486946762068830e+02   -8.2123609459971675e+01
68      24      0       -2      5       5.400000e+01  6.000000e+00  1.6549140229066531e-01   3.8546877095879249e-02   1.5068222976059251e+00   1.6558230485587327e-01   3.6644915731526381e-02   1.5252452174880875e+00   1.4731045316822176e+02   8.1482388936274308e+00   1.4739858970629365e+02   7.8721001993048434e+00 
69      24      0       2       -5      2.400000e+01  6.000000e+00  1.6549140229066531e-01   -3.8546877095879249e-02  -1.6347703559838682e+00  1.6527323613416597e-01   -3.6533035651270487e-02  -1.6260437097238967e+00  1.4768483123412670e+02   -3.1874594510768666e+00  1.4749993534268941e+02   -2.8846995772787527e+00
70      25      -1      1       6       4.200000e+01  6.000000e+00  1.6691778502183757e-01   8.6010026911424053e-01   1.5155241411593683e+00   1.6743345048265385e-01   8.7744356189140660e-01   1.5067974948993967e+00   9.6762986086880048e+01   1.1469135766066123e+02   9.5093351287955144e+01   1.1670432873796950e+02 
71      25      -1      0       6       4.900000e+01  7.000000e+00  1.6702441548158553e-01   5.6889729018656021e-01   1.6172339465736087e+00   1.6767891395108331e-01   5.5800922040950740e-01   1.5910540077936939e+00   1.2512979508184024e+02   8.2348849837265618e+01   1.2650760858596578e+02   8.1301490103282106e+01 
72      25      0       -1      6       3.000000e+01  6.000000e+00  1.6718648042673531e-01   3.5938817006567642e-01   1.3932660716069296e+00   1.6754524255075620e-01   3.5433918187240865e-01   1.3496328403070712e+00   1.3933206609254120e+02   5.4701061520362650e+01   1.3991553626845766e+02   5.4112927828700059e+01 
73      25      1       -1      -6      4.800000e+01  6.000000e+00  1.6691778502183757e-01   -8.6010026911424065e-01  -1.6260685124304253e+00  1.6707645131747326e-01   -8.7456011902175268e-01  -1.6347951586903970e+00  9.7832917189800071e+01   -1.1018292475388135e+02  9.6290079895439931e+01   -1.1168649114371397e+02
74      25      0       1       -6      4.000000e+01  8.000000e+00  1.6718648042673531e-01   -3.5938817006567642e-01  -1.7483265819828637e+00  1.6715739160586862e-01   -3.5994916875381577e-01  -1.7395999357228920e+00  1.3995450288987806e+02   -4.9837557874092063e+01  1.3990350759914003e+02   -4.9906469825353000e+01
75      25      1       0       -6      3.000000e+01  6.000000e+00  1.6702441548158553e-01   -5.6889729018656021e-01  -1.5243587070161844e+00  1.6715531517548504e-01   -5.7711393763913199e-01  -1.5330853532761561e+00  1.2606967466876588e+02   -7.7607108569904000e+01  1.2550838525076382e+02   -7.8699365999216795e+01
76      26      0       -3      3       3.000000e+01  6.000000e+00  1.6748478931541108e-01   -3.7877616913604040e-01  1.6381846517727792e+00   1.6776598125045447e-01   -3.5589988929739780e-01  1.6643645905526943e+00   1.3884392739115651e+02   -5.2589487886211735e+01  1.4028823123941018e+02   -4.9495819053564020e+01
77      26      0       3       -3      3.000000e+01  6.000000e+00  1.6748478931541108e-01   3.7877616913604040e-01   -1.5034080018170140e+00  1.6770780360872134e-01   3.7084844119564242e-01   -1.4946813555570422e+00  1.3886493960982065e+02   5.7525575483907964e+01   1.3949198474161318e+02   5.6502327024500268e+01 
78      27      1       -3      4       3.000000e+01  6.000000e+00  1.6811329521205465e-01   -2.4446909268569444e-01  1.3196180197062630e+00   1.6827813186363175e-01   -2.4966658053170820e-01  1.3108913734462915e+00   1.4555808990922404e+02   -3.3688833898245534e+01  1.4551858407220433e+02   -3.4478919203454396e+01
79      27      1       2       -4      2.400000e+01  6.000000e+00  1.6787593135294562e-01   8.8671095280079104e-02   -1.3245989118201886e+00  1.6765776519644629e-01   7.8093342237689461e-02   -1.3333255580801604e+00  1.4938925285541066e+02   1.5709384969119158e+01   1.4932701050647651e+02   1.4120106871930025e+01 
80      27      -1      3       -4      3.000000e+01  6.000000e+00  1.6811329521205465e-01   2.4446909268569444e-01   -1.8219746338835301e+00  1.6736668214314596e-01   2.7918317817572963e-01   -1.7957946951036152e+00  1.4551655684691244e+02   3.8664160156811732e+01   1.4351317005294734e+02   4.3483437528934850e+01 
81      27      -1      -2      4       2.800000e+01  7.000000e+00  1.6787593135294562e-01   -8.8671095280079104e-02  1.8169937417696045e+00   1.6809409750944485e-01   -9.3959971801274189e-02  1.8257203880295760e+00   1.4897475748343908e+02   -1.0725826963291409e+01  1.4910043280019175e+02   -1.1529886477611074e+01
82      29      1       -4      0       4.200000e+01  6.000000e+00  1.7678473576156342e-01   -9.2190219798214545e-01  1.4563865639810019e+00   1.7670370261772078e-01   -9.3411806979926515e-01  1.5000197952808603e+00   9.5874896755476698e+01   -1.2300367233045422e+02  9.4282386600992751e+01   -1.2410143606098885e+02
83      29      -1      4       0       3.600000e+01  6.000000e+00  1.7678473576156342e-01   9.2190219798214545e-01   -1.6852060896087915e+00  1.7658111401549736e-01   9.3678485051852944e-01   -1.6764794433488197e+00  9.5284400829806771e+01   1.2766662304317022e+02   9.3296534482441274e+01   1.2891068647066859e+02 
84      31      -1      4       1       4.900000e+01  7.000000e+00  1.7869805789007490e-01   1.0701747713104306e+00   -1.6660855358941062e+00  1.7856715819617527e-01   1.0755796109922287e+00   -1.6748121821540780e+00  7.6511258737089150e+01   1.4178861703183992e+02   7.5695306646076517e+01   1.4209135867812176e+02 
85      31      1       -4      1       4.800000e+01  6.000000e+00  1.7886865501856561e-01   -7.7354838038263929e-01  1.4380610848867372e+00   1.7937770938373071e-01   -7.7467294819964816e-01  1.4816943161865954e+00   1.1467584802638162e+02   -1.0884602069212887e+02  1.1486946623594174e+02   -1.0929813081745654e+02
86      31      1       -4      -1      4.000000e+01  8.000000e+00  1.7869805789007490e-01   -1.0701747713104308e+00  1.4755071176956869e+00   1.7858461148869523e-01   -1.0718655590233115e+00  1.4667804714357151e+00   7.7189504752822174e+01   -1.3725088530293249e+02  7.6906979796038740e+01   -1.3728972982437443e+02
87      31      -1      4       -1      7.000000e+01  7.000000e+00  1.7886865501856561e-01   7.7354838038263929e-01   -1.7035315687030561e+00  1.7856322239946665e-01   7.7586361306385487e-01   -1.6948049224430846e+00  1.1417527054949042e+02   1.1363312882140325e+02   1.1372133859127888e+02   1.1370016757589021e+02 
88      32      -1      2       6       5.100000e+01  7.000000e+00  1.8066952595031407e-01   1.1270391072889376e+00   1.3041858519236722e+00   1.8145948706600412e-01   1.1280427374206363e+00   1.2954592056637007e+00   6.9007374138994621e+01   1.4738129952752286e+02   6.9170238673776069e+01   1.4810036684754033e+02 
89      32      -2      1       6       5.600000e+01  7.000000e+00  1.8076861396665411e-01   7.3522116709927721e-01   1.8676985568452564e+00   1.8124461285356144e-01   7.1937541467985433e-01   1.8415186180653413e+00   1.1925963000451175e+02   1.1029178471360690e+02   1.2129298669396070e+02   1.0868022088374127e+02 
90      32      -1      -1      6       1.550000e+02  7.000000e+00  1.8096515903344859e-01   3.0004978090224854e-01   1.6678668729057617e+00   1.8130390304418498e-01   3.0060328004384529e-01   1.6591402266457902e+00   1.5407939999695481e+02   5.0112395803176881e+01   1.5434954042041463e+02   5.0289697345279905e+01 
91      32      1       -2      6       2.400000e+01  6.000000e+00  1.8121786514998783e-01   1.5314707167767336e-01   1.2075811155305309e+00   1.8121786514998772e-01   1.5193503747490000e-01   1.2163077617905027e+00   1.5984749345983107e+02   2.7129712240342002e+01   1.5987490933847937e+02   2.6936573266238391e+01 
